,ID_ESCOLA,NU_ANO_CENSO,TP_SITUACAO_FUNCIONAMENTO,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_REGULAMENTACAO,IN_LOCAL_FUNC_PREDIO_ESCOLAR,TP_OCUPACAO_PREDIO_ESCOLAR,IN_LOCAL_FUNC_SALAS_EMPRESA,IN_LOCAL_FUNC_SOCIOEDUCATIVO,IN_LOCAL_FUNC_UNID_PRISIONAL,IN_LOCAL_FUNC_PRISIONAL_SOCIO,IN_LOCAL_FUNC_TEMPLO_IGREJA,IN_LOCAL_FUNC_CASA_PROFESSOR,IN_LOCAL_FUNC_GALPAO,IN_LOCAL_FUNC_SALAS_OUTRA_ESC,IN_LOCAL_FUNC_OUTROS,IN_PREDIO_COMPARTILHADO,IN_AGUA_FILTRADA,IN_AGUA_REDE_PUBLICA,IN_AGUA_POCO_ARTESIANO,IN_AGUA_CACIMBA,IN_AGUA_FONTE_RIO,IN_AGUA_INEXISTENTE,IN_ENERGIA_REDE_PUBLICA,IN_ENERGIA_GERADOR,IN_ENERGIA_OUTROS,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_REDE_PUBLICA,IN_ESGOTO_FOSSA,IN_ESGOTO_INEXISTENTE,IN_LIXO_COLETA_PERIODICA,IN_LIXO_QUEIMA,IN_LIXO_JOGA_OUTRA_AREA,IN_LIXO_RECICLA,IN_LIXO_ENTERRA,IN_LIXO_OUTROS,IN_SALA_DIRETORIA,IN_SALA_PROFESSOR,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_SALA_ATENDIMENTO_ESPECIAL,IN_QUADRA_ESPORTES_COBERTA,IN_QUADRA_ESPORTES_DESCOBERTA,IN_QUADRA_ESPORTES,IN_COZINHA,IN_BIBLIOTECA,IN_SALA_LEITURA,IN_BIBLIOTECA_SALA_LEITURA,IN_PARQUE_INFANTIL,IN_BERCARIO,IN_BANHEIRO_FORA_PREDIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_DEPENDENCIAS_PNE,IN_SECRETARIA,IN_BANHEIRO_CHUVEIRO,IN_REFEITORIO,IN_DESPENSA,IN_ALMOXARIFADO,IN_AUDITORIO,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_ALOJAM_ALUNO,IN_ALOJAM_PROFESSOR,IN_AREA_VERDE,IN_LAVANDERIA,IN_DEPENDENCIAS_OUTRAS,NU_SALAS_EXISTENTES,NU_SALAS_UTILIZADAS,IN_EQUIP_TV,IN_EQUIP_VIDEOCASSETE,IN_EQUIP_DVD,IN_EQUIP_PARABOLICA,IN_EQUIP_COPIADORA,IN_EQUIP_RETROPROJETOR,IN_EQUIP_IMPRESSORA,IN_EQUIP_IMPRESSORA_MULT,IN_EQUIP_SOM,IN_EQUIP_MULTIMIDIA,IN_EQUIP_FAX,IN_EQUIP_FOTO,IN_COMPUTADOR,NU_EQUIP_TV,NU_EQUIP_VIDEOCASSETE,NU_EQUIP_DVD,NU_EQUIP_PARABOLICA,NU_EQUIP_COPIADORA,NU_EQUIP_RETROPROJETOR,NU_EQUIP_IMPRESSORA,NU_EQUIP_IMPRESSORA_MULT,NU_EQUIP_SOM,NU_EQUIP_MULTIMIDIA,NU_EQUIP_FAX,NU_EQUIP_FOTO,NU_COMPUTADOR,NU_COMP_ADMINISTRATIVO,NU_COMP_ALUNO,IN_INTERNET,IN_BANDA_LARGA,NU_FUNCIONARIOS,IN_ALIMENTACAO,TP_AEE,TP_ATIVIDADE_COMPLEMENTAR,TP_LOCALIZACAO_DIFERENCIADA,IN_MATERIAL_ESP_QUILOMBOLA,IN_MATERIAL_ESP_INDIGENA,IN_MATERIAL_ESP_NAO_UTILIZA,IN_EDUCACAO_INDIGENA,IN_BRASIL_ALFABETIZADO,IN_FINAL_SEMANA,IN_FORMACAO_ALTERNANCIA,IN_MEDIACAO_PRESENCIAL,IN_MEDIACAO_SEMIPRESENCIAL,IN_MEDIACAO_EAD,IN_ESPECIAL_EXCLUSIVA,IN_REGULAR,IN_EJA,IN_PROFISSIONALIZANTE,IN_COMUM_CRECHE,IN_COMUM_PRE,IN_COMUM_FUND_AI,IN_COMUM_FUND_AF,IN_COMUM_MEDIO_MEDIO,IN_COMUM_MEDIO_INTEGRADO,IN_COMUM_MEDIO_NORMAL,IN_ESP_EXCLUSIVA_CRECHE,IN_ESP_EXCLUSIVA_PRE,IN_ESP_EXCLUSIVA_FUND_AI,IN_ESP_EXCLUSIVA_FUND_AF,IN_ESP_EXCLUSIVA_MEDIO_MEDIO,IN_ESP_EXCLUSIVA_MEDIO_INTEGR,IN_ESP_EXCLUSIVA_MEDIO_NORMAL,IN_COMUM_EJA_FUND,IN_COMUM_EJA_MEDIO,IN_COMUM_EJA_PROF,IN_ESP_EXCLUSIVA_EJA_FUND,IN_ESP_EXCLUSIVA_EJA_MEDIO,IN_ESP_EXCLUSIVA_EJA_PROF,IN_COMUM_PROF,IN_ESP_EXCLUSIVA_PROF,TX_RESP_Q002_A,TX_RESP_Q002_B,TX_RESP_Q002_C,TX_RESP_Q002_D,TX_RESP_Q002_E,TX_RESP_Q002_F,TX_RESP_Q004_A,TX_RESP_Q004_B,TX_RESP_Q004_C,TX_RESP_Q004_D,TX_RESP_Q004_E,TX_RESP_Q004_F,TX_RESP_Q004_G,TX_RESP_Q004_H,TX_RESP_Q005_A,TX_RESP_Q005_B,TX_RESP_Q008_A,TX_RESP_Q008_B,TX_RESP_Q011_A,TX_RESP_Q011_B,TX_RESP_Q012_A,TX_RESP_Q012_B,TX_RESP_Q012_C,TX_RESP_Q013_A,TX_RESP_Q013_B,TX_RESP_Q013_C,TX_RESP_Q014_A,TX_RESP_Q014_B,TX_RESP_Q014_C,TX_RESP_Q015_A,TX_RESP_Q015_B,TX_RESP_Q015_C,TX_RESP_Q015_D,TX_RESP_Q015_E,TX_RESP_Q016_A,TX_RESP_Q016_B,TX_RESP_Q016_C,TX_RESP_Q016_D,TX_RESP_Q016_E,TX_RESP_Q016_F,TX_RESP_Q017_A,TX_RESP_Q017_B,TX_RESP_Q017_C,TX_RESP_Q017_D,TX_RESP_Q017_E,TX_RESP_Q018_A,TX_RESP_Q018_B,TX_RESP_Q018_C,TX_RESP_Q019_A,TX_RESP_Q019_B,TX_RESP_Q019_C,TX_RESP_Q019_D,TX_RESP_Q019_E,TX_RESP_Q019_F,TX_RESP_Q019_G,TX_RESP_Q020_A,TX_RESP_Q020_B,TX_RESP_Q021_A,TX_RESP_Q021_B,TX_RESP_Q022_A,TX_RESP_Q022_B,TX_RESP_Q022_C,TX_RESP_Q023_A,TX_RESP_Q023_B,TX_RESP_Q023_C,TX_RESP_Q023_D,TX_RESP_Q023_E,TX_RESP_Q023_F,TX_RESP_Q023_G,TX_RESP_Q024_A,TX_RESP_Q024_B,TX_RESP_Q025_A,TX_RESP_Q025_B,TX_RESP_Q026_A,TX_RESP_Q026_B,TX_RESP_Q026_C,TX_RESP_Q027_A,TX_RESP_Q027_B,TX_RESP_Q028_A,TX_RESP_Q028_B,TX_RESP_Q029_A,TX_RESP_Q029_B,TX_RESP_Q030_A,TX_RESP_Q030_B,TX_RESP_Q031_A,TX_RESP_Q031_B,TX_RESP_Q034_A,TX_RESP_Q034_B,TX_RESP_Q034_C,TX_RESP_Q035_A,TX_RESP_Q035_B,TX_RESP_Q035_C,TX_RESP_Q036_A,TX_RESP_Q036_B,TX_RESP_Q036_C,TX_RESP_Q036_D,TX_RESP_Q036_E,TX_RESP_Q037_A,TX_RESP_Q037_B,TX_RESP_Q037_C,TX_RESP_Q037_D,TX_RESP_Q037_E,TX_RESP_Q038_A,TX_RESP_Q038_B,TX_RESP_Q039_A,TX_RESP_Q039_B,TX_RESP_Q039_C,TX_RESP_Q039_D,TX_RESP_Q040_A,TX_RESP_Q040_B,TX_RESP_Q040_C,TX_RESP_Q041_A,TX_RESP_Q041_B,TX_RESP_Q041_C,TX_RESP_Q042_A,TX_RESP_Q042_B,TX_RESP_Q042_C,TX_RESP_Q043_A,TX_RESP_Q043_B,TX_RESP_Q044_A,TX_RESP_Q044_B,TX_RESP_Q045_A,TX_RESP_Q045_B,TX_RESP_Q045_C,TX_RESP_Q045_D,TX_RESP_Q048_A,TX_RESP_Q048_B,TX_RESP_Q048_C,TX_RESP_Q049_A,TX_RESP_Q049_B,TX_RESP_Q049_C,TX_RESP_Q050_A,TX_RESP_Q050_B,TX_RESP_Q050_C,TX_RESP_Q051_A,TX_RESP_Q051_B,TX_RESP_Q051_C,TX_RESP_Q051_D,TX_RESP_Q052_A,TX_RESP_Q052_B,TX_RESP_Q053_A,TX_RESP_Q053_B,TX_RESP_Q053_C,TX_RESP_Q053_D,TX_RESP_Q054_A,TX_RESP_Q054_B,TX_RESP_Q054_C,TX_RESP_Q055_A,TX_RESP_Q055_B,TX_RESP_Q055_C,TX_RESP_Q056_A,TX_RESP_Q056_B,TX_RESP_Q056_C,TX_RESP_Q058_A,TX_RESP_Q058_B,TX_RESP_Q058_C,TX_RESP_Q059_A,TX_RESP_Q059_B,TX_RESP_Q059_C,TX_RESP_Q059_D,TX_RESP_Q060_A,TX_RESP_Q060_B,TX_RESP_Q060_C,TX_RESP_Q060_D,Classe-IDEB
0,23252600,2017,1,2,2301,23001,23,2300200,230020040,2,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,69.0,13.0,56.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,24.0,1.0,2.0,2.0,0.0,0.0,18.0,11.0,8.0,3.0,1.0,1.0,2.0,40.0,0.0,42.0,33.0,9.0,29.0,11.0,2.0,31.0,10.0,1.0,4.0,29.0,9.0,3.0,3.0,13.0,17.0,6.0,0.0,10.0,5.0,7.0,5.0,15.0,38.0,3.0,0.0,0.0,1.0,34.0,6.0,2.0,1.0,14.0,5.0,5.0,3.0,2.0,12.0,28.0,14.0,24.0,18.0,21.0,21.0,0.0,2.0,15.0,5.0,3.0,0.0,1.0,16.0,31.0,11.0,18.0,24.0,36.0,4.0,2.0,41.0,1.0,39.0,3.0,34.0,8.0,41.0,1.0,30.0,12.0,10.0,26.0,6.0,21.0,16.0,5.0,7.0,13.0,5.0,13.0,4.0,15.0,10.0,2.0,3.0,12.0,4.0,38.0,31.0,9.0,2.0,0.0,40.0,0.0,2.0,25.0,15.0,2.0,35.0,6.0,1.0,16.0,26.0,35.0,7.0,19.0,21.0,1.0,1.0,31.0,10.0,1.0,17.0,23.0,2.0,29.0,11.0,2.0,36.0,3.0,2.0,1.0,27.0,15.0,28.0,11.0,3.0,0.0,37.0,5.0,0.0,33.0,9.0,0.0,25.0,17.0,0.0,27.0,15.0,0.0,40.0,1.0,0.0,1.0,9.0,25.0,8.0,0.0,Atingiu a média
1,23052643,2017,1,2,2302,23013,23,2301208,230120805,2,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,12.0,1.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,62.0,4.0,0.0,2.0,0.0,1.0,32.0,33.0,8.0,5.0,0.0,1.0,4.0,76.0,2.0,78.0,54.0,26.0,69.0,10.0,1.0,58.0,21.0,1.0,0.0,62.0,18.0,0.0,10.0,34.0,32.0,4.0,0.0,12.0,15.0,22.0,19.0,12.0,73.0,6.0,1.0,0.0,0.0,64.0,10.0,6.0,4.0,20.0,16.0,11.0,12.0,8.0,9.0,63.0,17.0,58.0,22.0,46.0,29.0,5.0,12.0,19.0,13.0,3.0,10.0,2.0,21.0,42.0,38.0,33.0,47.0,72.0,6.0,2.0,79.0,1.0,77.0,3.0,76.0,4.0,79.0,1.0,68.0,12.0,32.0,44.0,4.0,58.0,20.0,2.0,18.0,27.0,19.0,14.0,2.0,27.0,33.0,2.0,5.0,13.0,7.0,73.0,42.0,31.0,6.0,1.0,80.0,0.0,0.0,57.0,17.0,6.0,76.0,3.0,1.0,24.0,56.0,71.0,9.0,59.0,21.0,0.0,0.0,72.0,8.0,0.0,49.0,31.0,0.0,72.0,8.0,0.0,75.0,5.0,0.0,0.0,55.0,25.0,60.0,19.0,1.0,0.0,78.0,2.0,0.0,72.0,8.0,0.0,55.0,25.0,0.0,61.0,19.0,0.0,79.0,1.0,0.0,0.0,11.0,48.0,21.0,0.0,Atingiu a média
2,23225190,2017,1,2,2304,23018,23,2301257,230125705,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,4.0,18.0,1.0,0.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,83.0,3.0,1.0,5.0,0.0,0.0,42.0,43.0,12.0,7.0,9.0,9.0,2.0,120.0,2.0,120.0,75.0,47.0,105.0,16.0,1.0,89.0,32.0,1.0,0.0,110.0,12.0,0.0,8.0,67.0,39.0,8.0,2.0,15.0,23.0,44.0,19.0,19.0,111.0,9.0,1.0,0.0,1.0,95.0,24.0,3.0,11.0,46.0,23.0,4.0,14.0,5.0,19.0,95.0,27.0,86.0,36.0,81.0,38.0,3.0,20.0,39.0,12.0,10.0,5.0,3.0,33.0,70.0,52.0,58.0,64.0,98.0,13.0,11.0,119.0,3.0,117.0,5.0,113.0,9.0,120.0,2.0,90.0,32.0,41.0,67.0,14.0,71.0,44.0,7.0,36.0,30.0,21.0,28.0,7.0,33.0,46.0,17.0,10.0,16.0,25.0,97.0,75.0,28.0,15.0,4.0,121.0,1.0,0.0,83.0,32.0,7.0,103.0,15.0,4.0,52.0,70.0,86.0,36.0,79.0,36.0,7.0,0.0,105.0,17.0,0.0,65.0,57.0,0.0,106.0,16.0,0.0,118.0,4.0,0.0,0.0,95.0,27.0,79.0,38.0,5.0,0.0,114.0,8.0,0.0,100.0,22.0,0.0,89.0,33.0,0.0,89.0,33.0,0.0,113.0,9.0,0.0,0.0,43.0,64.0,15.0,0.0,Atingiu a média
3,23105828,2017,1,2,2304,23020,23,2301505,230150505,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,33.0,8.0,25.0,1.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,48.0,1.0,2.0,3.0,0.0,1.0,22.0,34.0,6.0,0.0,1.0,2.0,0.0,66.0,0.0,66.0,44.0,22.0,61.0,4.0,1.0,50.0,14.0,2.0,2.0,53.0,11.0,0.0,12.0,33.0,20.0,1.0,0.0,8.0,18.0,20.0,13.0,7.0,62.0,3.0,0.0,1.0,0.0,50.0,13.0,3.0,6.0,19.0,7.0,6.0,9.0,12.0,7.0,53.0,13.0,44.0,22.0,32.0,29.0,5.0,10.0,9.0,11.0,8.0,6.0,3.0,19.0,45.0,21.0,31.0,35.0,56.0,6.0,4.0,65.0,1.0,60.0,6.0,59.0,7.0,65.0,1.0,50.0,16.0,18.0,43.0,5.0,42.0,21.0,3.0,19.0,16.0,13.0,17.0,1.0,23.0,24.0,7.0,6.0,6.0,6.0,60.0,49.0,12.0,5.0,0.0,59.0,1.0,6.0,57.0,7.0,2.0,59.0,5.0,2.0,15.0,51.0,65.0,1.0,51.0,15.0,0.0,0.0,62.0,3.0,1.0,43.0,21.0,2.0,54.0,11.0,1.0,62.0,3.0,0.0,1.0,49.0,17.0,41.0,24.0,1.0,0.0,64.0,2.0,0.0,57.0,8.0,1.0,47.0,18.0,1.0,39.0,26.0,1.0,65.0,1.0,0.0,0.0,12.0,47.0,7.0,0.0,Atingiu a média
4,23158514,2017,1,2,2307,23031,23,2301703,230170305,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,23.0,10.0,13.0,1.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,48.0,7.0,1.0,5.0,0.0,1.0,22.0,40.0,8.0,5.0,2.0,0.0,4.0,74.0,0.0,78.0,52.0,26.0,66.0,12.0,0.0,57.0,21.0,0.0,2.0,63.0,13.0,0.0,17.0,46.0,13.0,2.0,0.0,11.0,12.0,29.0,20.0,6.0,76.0,2.0,0.0,0.0,0.0,65.0,11.0,2.0,1.0,30.0,18.0,7.0,12.0,8.0,2.0,64.0,14.0,57.0,21.0,59.0,17.0,2.0,11.0,28.0,14.0,8.0,9.0,2.0,6.0,57.0,21.0,42.0,36.0,53.0,18.0,7.0,77.0,1.0,73.0,5.0,69.0,9.0,76.0,2.0,64.0,14.0,23.0,45.0,10.0,40.0,37.0,1.0,14.0,27.0,12.0,23.0,2.0,29.0,24.0,6.0,6.0,13.0,11.0,67.0,28.0,44.0,3.0,3.0,74.0,1.0,3.0,49.0,25.0,4.0,70.0,7.0,1.0,8.0,70.0,62.0,16.0,50.0,28.0,0.0,0.0,70.0,7.0,1.0,42.0,36.0,0.0,73.0,5.0,0.0,64.0,13.0,1.0,0.0,52.0,26.0,47.0,27.0,4.0,0.0,65.0,13.0,0.0,63.0,15.0,0.0,57.0,21.0,0.0,60.0,18.0,0.0,67.0,8.0,3.0,0.0,9.0,38.0,23.0,8.0,Atingiu a média
5,23159545,2017,1,2,2307,23031,23,2302008,230200805,2,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,28.0,5.0,23.0,1.0,1.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,70.0,4.0,3.0,8.0,0.0,11.0,54.0,43.0,8.0,6.0,2.0,3.0,5.0,122.0,4.0,123.0,92.0,35.0,104.0,21.0,2.0,80.0,42.0,5.0,1.0,110.0,16.0,2.0,10.0,88.0,23.0,4.0,1.0,18.0,25.0,40.0,28.0,15.0,121.0,4.0,2.0,0.0,0.0,106.0,11.0,10.0,5.0,41.0,23.0,17.0,25.0,7.0,9.0,115.0,12.0,93.0,34.0,80.0,42.0,5.0,14.0,38.0,23.0,8.0,18.0,4.0,22.0,91.0,36.0,61.0,66.0,91.0,26.0,10.0,126.0,1.0,125.0,2.0,113.0,14.0,126.0,1.0,109.0,18.0,43.0,77.0,7.0,80.0,42.0,5.0,24.0,41.0,18.0,41.0,3.0,46.0,43.0,9.0,8.0,21.0,18.0,109.0,64.0,51.0,11.0,1.0,124.0,1.0,2.0,80.0,35.0,12.0,121.0,4.0,2.0,18.0,109.0,108.0,19.0,99.0,26.0,1.0,1.0,117.0,7.0,3.0,78.0,45.0,4.0,109.0,17.0,1.0,104.0,21.0,2.0,0.0,91.0,36.0,95.0,29.0,3.0,0.0,122.0,5.0,0.0,114.0,13.0,0.0,98.0,27.0,2.0,98.0,27.0,2.0,124.0,3.0,0.0,0.0,38.0,77.0,11.0,1.0,Atingiu a média
6,23159766,2017,1,2,2307,23031,23,2302008,230200805,2,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,20.0,5.0,9.0,1.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,40.0,3.0,0.0,3.0,2.0,13.0,14.0,12.0,12.0,6.0,1.0,0.0,1.0,59.0,1.0,59.0,38.0,22.0,48.0,11.0,1.0,37.0,20.0,3.0,1.0,51.0,8.0,1.0,3.0,36.0,18.0,2.0,1.0,5.0,9.0,22.0,12.0,11.0,56.0,4.0,0.0,0.0,0.0,52.0,5.0,3.0,1.0,23.0,14.0,3.0,12.0,3.0,4.0,53.0,7.0,47.0,13.0,38.0,20.0,2.0,4.0,21.0,12.0,5.0,7.0,1.0,10.0,50.0,10.0,29.0,31.0,42.0,15.0,3.0,58.0,2.0,55.0,5.0,51.0,9.0,59.0,1.0,43.0,17.0,12.0,35.0,13.0,36.0,18.0,6.0,14.0,18.0,14.0,12.0,2.0,22.0,18.0,4.0,9.0,7.0,7.0,53.0,23.0,30.0,4.0,3.0,60.0,0.0,0.0,29.0,23.0,8.0,56.0,4.0,0.0,8.0,52.0,44.0,16.0,36.0,21.0,3.0,0.0,52.0,8.0,0.0,30.0,30.0,0.0,44.0,16.0,0.0,59.0,1.0,0.0,0.0,33.0,27.0,33.0,20.0,7.0,0.0,53.0,7.0,0.0,52.0,8.0,0.0,38.0,22.0,0.0,40.0,20.0,0.0,58.0,2.0,0.0,0.0,12.0,29.0,19.0,0.0,Atingiu a média
