IN_LOCAL_FUNC_SALAS_OUTRA_ESC;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_INEXISTENTE;IN_SALA_DIRETORIA;IN_LABORATORIO_INFORMATICA;IN_BANHEIRO_DENTRO_PREDIO;IN_SECRETARIA;IN_AUDITORIO;IN_LAVANDERIA;IN_EQUIP_TV;IN_EQUIP_COPIADORA;IN_EQUIP_IMPRESSORA;IN_BANDA_LARGA;IN_EDUCACAO_INDIGENA;IN_COMUM_EJA_FUND;TX_RESP_Q004_C;TX_RESP_Q015_A;TX_RESP_Q034_A;TX_RESP_Q041_C;TX_RESP_Q056_C
1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.30036630036630035;0.08333333333333333;0.32663316582914576;0.627906976744186;0.13043478260869565
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.25274725274725274;0.0;0.3919597989949749;0.3488372093023256;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.1575091575091575;0.25;0.09547738693467336;0.16279069767441862;0.17391304347826086
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0989010989010989;0.0;0.04522613065326633;0.046511627906976744;0.0
1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.3333333333333333;0.5833333333333333;0.5979899497487436;0.6976744186046512;0.43478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.16117216117216118;0.0;0.2361809045226131;0.20930232558139533;0.043478260869565216
1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.15018315018315018;0.08333333333333333;0.16080402010050251;0.13953488372093023;0.043478260869565216
1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.2783882783882784;0.3333333333333333;0.3768844221105528;0.23255813953488372;0.13043478260869565
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.16483516483516483;0.16666666666666666;0.19597989949748745;0.3953488372093023;0.08695652173913043
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.040293040293040296;0.08333333333333333;0.06532663316582915;0.09302325581395349;0.0
