TX_RESP_Q042_B;TX_RESP_Q043_A;TX_RESP_Q004_H;TX_RESP_Q019_F;TX_RESP_Q042_C;TX_RESP_Q018_B;TX_RESP_Q004_F;TX_RESP_Q004_E;TX_RESP_Q013_C;TX_RESP_Q041_B;TX_RESP_Q004_C;TX_RESP_Q036_C;TX_RESP_Q013_B;TX_RESP_Q019_D;TX_RESP_Q041_C;TX_RESP_Q004_B;TX_RESP_Q040_C;TX_RESP_Q014_C;TX_RESP_Q060_A;NU_COMP_ALUNO;TX_RESP_Q043_B;TX_RESP_Q055_B;TX_RESP_Q015_B;TX_RESP_Q019_B;TX_RESP_Q051_B;TX_RESP_Q060_C;TX_RESP_Q035_B;TX_RESP_Q023_F;TX_RESP_Q045_D;TX_RESP_Q023_C;NU_EQUIP_IMPRESSORA;TX_RESP_Q018_C;NU_FUNCIONARIOS;TX_RESP_Q023_E;TX_RESP_Q024_B;TX_RESP_Q016_F;TX_RESP_Q017_B;TX_RESP_Q059_B;TX_RESP_Q019_E;TX_RESP_Q056_C
0.2545454545454545;0.19685039370078738;0.0967741935483871;0.047619047619047616;0.1764705882352941;0.23529411764705882;0.13953488372093023;0.25;0.018867924528301886;0.24113475177304963;0.07692307692307693;0.05755395683453238;0.09126984126984126;0.18181818181818182;0.3023255813953488;0.21428571428571427;0.017543859649122806;0.09497206703910614;0.053475935828877004;0.47368421052631576;0.13934426229508196;0.11188811188811189;0.1;0.2595419847328244;0.03755868544600939;0.1689497716894977;0.1780821917808219;0.023255813953488372;0.012658227848101266;0.1282051282051282;0.0;0.15789473684210525;0.0;0.0449438202247191;0.18235294117647058;0.09183673469387754;0.06976744186046512;0.040229885057471264;0.06310679611650485;0.043478260869565216
0.21818181818181817;0.12598425196850394;0.3548387096774194;0.03571428571428571;0.29411764705882354;0.2588235294117647;0.06976744186046512;0.20833333333333331;0.05660377358490566;0.1347517730496454;0.06593406593406594;0.10071942446043167;0.07142857142857142;0.11363636363636365;0.20930232558139533;0.0;0.017543859649122806;0.1229050279329609;0.0748663101604278;0.17894736842105263;0.13319672131147542;0.17482517482517482;0.1;0.21374045801526717;0.023474178403755867;0.0958904109589041;0.1506849315068493;0.046511627906976744;0.0;0.15384615384615385;0.0;0.10526315789473684;0.0852017937219731;0.0449438202247191;0.14705882352941177;0.12244897959183673;0.13953488372093023;0.017241379310344827;0.03398058252427184;0.0
0.2909090909090909;0.2913385826771654;0.25806451612903225;0.09523809523809523;0.3529411764705882;0.38823529411764707;0.20930232558139533;0.3194444444444444;0.09433962264150943;0.2127659574468085;0.1684981684981685;0.12949640287769784;0.1984126984126984;0.23863636363636365;0.37209302325581395;0.07142857142857142;0.17543859649122806;0.2681564245810056;0.06951871657754011;0.24210526315789474;0.27254098360655743;0.23776223776223776;0.23333333333333334;0.35877862595419846;0.1784037558685446;0.3333333333333333;0.3561643835616438;0.09302325581395349;0.05063291139240506;0.24358974358974358;0.0;0.5789473684210527;0.2152466367713004;0.14606741573033707;0.3176470588235294;0.2959183673469387;0.13953488372093023;0.040229885057471264;0.15048543689320387;0.043478260869565216
0.6;0.4409448818897638;0.4838709677419355;0.08333333333333333;0.5882352941176471;0.5529411764705883;0.6046511627906976;0.5694444444444444;0.16981132075471697;0.4893617021276595;0.23076923076923078;0.3956834532374101;0.2976190476190476;0.4772727272727273;0.8837209302325582;0.07142857142857142;0.40350877192982454;0.4916201117318436;0.25133689839572193;0.2736842105263158;0.5348360655737705;0.5804195804195804;0.3888888888888889;0.6946564885496183;0.07042253521126761;0.3561643835616438;0.6438356164383562;0.046511627906976744;0.02531645569620253;0.6794871794871795;0.8333333333333333;0.5789473684210527;0.3318385650224215;0.24157303370786515;0.5235294117647059;0.6224489795918366;0.6046511627906976;0.26436781609195403;0.27184466019417475;0.34782608695652173
0.21818181818181817;0.33070866141732286;0.06451612903225806;0.11904761904761904;0.29411764705882354;0.21176470588235294;0.046511627906976744;0.3333333333333333;0.05660377358490566;0.14893617021276595;0.14285714285714285;0.16546762589928057;0.07142857142857142;0.20454545454545456;0.23255813953488372;0.14285714285714285;0.08771929824561403;0.18435754189944134;0.11764705882352941;0.21052631578947367;0.19467213114754098;0.17482517482517482;0.17777777777777778;0.21374045801526717;0.03755868544600939;0.1461187214611872;0.2534246575342466;0.046511627906976744;0.012658227848101266;0.1923076923076923;0.0;0.15789473684210525;0.18385650224215244;0.033707865168539325;0.3352941176470588;0.23469387755102042;0.23255813953488372;0.06321839080459771;0.10679611650485436;0.043478260869565216
0.05454545454545454;0.18110236220472442;0.03225806451612903;0.09523809523809523;0.058823529411764705;0.11764705882352941;0.11627906976744186;0.1111111111111111;0.018867924528301886;0.10638297872340424;0.11721611721611722;0.1366906474820144;0.08333333333333333;0.125;0.13953488372093023;0.07142857142857142;0.0;0.1005586592178771;0.058823529411764705;0.12631578947368421;0.10860655737704919;0.055944055944055944;0.11111111111111112;0.13740458015267176;0.023474178403755867;0.0958904109589041;0.11643835616438356;0.046511627906976744;0.0;0.16666666666666666;0.0;0.3157894736842105;0.08071748878923767;0.056179775280898875;0.22352941176470587;0.10204081632653061;0.13953488372093023;0.005747126436781609;0.058252427184466014;0.0
0.2727272727272727;0.4015748031496063;0.29032258064516125;0.05952380952380952;0.23529411764705882;0.2823529411764706;0.16279069767441862;0.16666666666666666;0.018867924528301886;0.2127659574468085;0.15384615384615385;0.1510791366906475;0.12698412698412698;0.045454545454545456;0.16279069767441862;0.0;0.0;0.0670391061452514;0.2299465240641711;0.18947368421052632;0.13729508196721313;0.15384615384615385;0.08888888888888889;0.3358778625954198;0.018779342723004695;0.0684931506849315;0.2808219178082192;0.06976744186046512;0.0;0.15384615384615385;0.16666666666666666;0.15789473684210525;0.1255605381165919;0.028089887640449437;0.3058823529411765;0.17346938775510204;0.20930232558139533;0.05172413793103448;0.06796116504854369;0.0
0.3818181818181818;0.2755905511811024;0.5483870967741935;0.05952380952380952;0.23529411764705882;0.3411764705882353;0.3023255813953488;0.3611111111111111;0.09433962264150943;0.35460992907801414;0.09523809523809523;0.11510791366906475;0.14285714285714285;0.11363636363636365;0.3488372093023256;0.14285714285714285;0.03508771929824561;0.09497206703910614;0.13903743315508021;0.15789473684210525;0.21721311475409835;0.1258741258741259;0.03333333333333333;0.3740458015267175;0.056338028169014086;0.1917808219178082;0.40410958904109584;0.11627906976744186;0.0;0.24358974358974358;0.0;0.10526315789473684;0.20179372197309414;0.028089887640449437;0.3176470588235294;0.33673469387755095;0.06976744186046512;0.022988505747126436;0.05339805825242718;0.17391304347826086
0.10909090909090909;0.2913385826771654;0.0967741935483871;0.14285714285714285;0.1764705882352941;0.16470588235294117;0.046511627906976744;0.3194444444444444;0.05660377358490566;0.2624113475177305;0.20146520146520147;0.19424460431654678;0.09523809523809523;0.19318181818181818;0.3023255813953488;0.0;0.017543859649122806;0.1452513966480447;0.1550802139037433;0.15789473684210525;0.24385245901639344;0.3006993006993007;0.1;0.32061068702290074;0.07981220657276995;0.2191780821917808;0.3356164383561644;0.023255813953488372;0.05063291139240506;0.20512820512820512;0.0;0.3157894736842105;0.17488789237668162;0.09550561797752809;0.27647058823529413;0.31632653061224486;0.2558139534883721;0.26436781609195403;0.1116504854368932;0.21739130434782608
0.01818181818181818;0.023622047244094488;0.0;0.0;0.0;0.058823529411764705;0.0;0.041666666666666664;0.0;0.0070921985815602835;0.021978021978021976;0.02158273381294964;0.007936507936507936;0.06818181818181818;0.0;0.0;0.0;0.00558659217877095;0.026737967914438502;0.14736842105263157;0.01639344262295082;0.0;0.011111111111111112;0.0;0.004694835680751174;0.0182648401826484;0.02054794520547945;0.0;0.0;0.02564102564102564;0.3333333333333333;0.05263157894736842;0.07623318385650223;0.0056179775280898875;0.041176470588235294;0.02040816326530612;0.023255813953488372;0.011494252873563218;0.0;0.0
0.09090909090909091;0.11023622047244094;0.06451612903225806;0.14285714285714285;0.11764705882352941;0.15294117647058825;0.0;0.08333333333333333;0.03773584905660377;0.03546099290780142;0.08058608058608059;0.09352517985611511;0.05555555555555555;0.06818181818181818;0.046511627906976744;0.07142857142857142;0.10526315789473684;0.06145251396648045;0.0641711229946524;0.2631578947368421;0.09836065573770492;0.055944055944055944;0.13333333333333333;0.1297709923664122;0.014084507042253521;0.0319634703196347;0.1232876712328767;0.06976744186046512;0.0;0.14102564102564102;0.3333333333333333;0.15789473684210525;0.09417040358744395;0.033707865168539325;0.12352941176470589;0.05102040816326531;0.06976744186046512;0.005747126436781609;0.04368932038834951;0.043478260869565216
0.32727272727272727;0.4015748031496063;0.29032258064516125;0.03571428571428571;0.47058823529411764;0.29411764705882354;0.2558139534883721;0.2638888888888889;0.07547169811320754;0.2127659574468085;0.15384615384615385;0.1366906474820144;0.11507936507936507;0.18181818181818182;0.27906976744186046;0.3571428571428571;0.05263157894736842;0.08379888268156425;0.11764705882352941;0.16842105263157894;0.18237704918032788;0.18181818181818182;0.17777777777777778;0.4198473282442748;0.056338028169014086;0.1872146118721461;0.3287671232876712;0.046511627906976744;0.012658227848101266;0.2692307692307692;0.0;0.21052631578947367;0.23766816143497754;0.033707865168539325;0.3411764705882353;0.24489795918367344;0.20930232558139533;0.040229885057471264;0.05339805825242718;0.08695652173913043
0.16363636363636364;0.10236220472440945;0.0967741935483871;0.011904761904761904;0.1764705882352941;0.10588235294117647;0.06976744186046512;0.15277777777777776;0.018867924528301886;0.06382978723404256;0.054945054945054944;0.04316546762589928;0.015873015873015872;0.0;0.046511627906976744;0.0;0.0;0.03910614525139665;0.0374331550802139;0.1368421052631579;0.05327868852459017;0.09090909090909091;0.06666666666666667;0.16030534351145037;0.056338028169014086;0.0821917808219178;0.0684931506849315;0.0;0.02531645569620253;0.038461538461538464;0.0;0.0;0.044843049327354265;0.0;0.10588235294117647;0.09183673469387754;0.023255813953488372;0.05747126436781609;0.0048543689320388345;0.043478260869565216
