NU_FUNCIONARIOS;IN_EJA;IN_COMUM_FUND_AF;TX_RESP_Q002_A;TX_RESP_Q004_C;TX_RESP_Q004_E;TX_RESP_Q004_F;TX_RESP_Q004_G;TX_RESP_Q004_H;TX_RESP_Q012_B;TX_RESP_Q013_A;TX_RESP_Q013_C;TX_RESP_Q014_C;TX_RESP_Q015_B;TX_RESP_Q018_B;TX_RESP_Q019_F;TX_RESP_Q019_G;TX_RESP_Q023_G;TX_RESP_Q034_A;TX_RESP_Q036_C;TX_RESP_Q036_E;TX_RESP_Q037_D;TX_RESP_Q038_A;TX_RESP_Q041_A;TX_RESP_Q041_B;TX_RESP_Q041_C;TX_RESP_Q042_B;TX_RESP_Q042_C;TX_RESP_Q043_A;TX_RESP_Q043_B
0.10683760683760685;1.0;0.0;0.2831858407079646;0.3314917127071823;0.09090909090909091;0.0;0.07142857142857142;0.0;0.2981366459627329;0.13793103448275862;0.14285714285714285;0.25333333333333335;0.09375;0.05263157894736842;0.26530612244897955;0.03508771929824561;0.1142857142857143;0.2697368421052631;0.3695652173913043;0.05555555555555555;0.05;0.05691056910569106;0.26645768025078365;0.09821428571428571;0.14;0.13157894736842105;0.0;0.009259259259259259;0.24378109452736318
0.11538461538461539;1.0;0.0;0.3893805309734513;0.39779005524861877;0.030303030303030304;0.0;0.0;0.0;0.2670807453416149;0.13793103448275862;0.30158730158730157;0.24000000000000002;0.125;0.08771929824561403;0.3469387755102041;0.0;0.06666666666666668;0.2631578947368421;0.3913043478260869;0.0;0.1;0.0813008130081301;0.2789968652037617;0.13392857142857142;0.02;0.02631578947368421;0.0;0.037037037037037035;0.24129353233830847
0.1495726495726496;0.0;0.0;0.33628318584070793;0.2154696132596685;0.33333333333333337;0.34375;0.21428571428571427;0.15151515151515152;0.15527950310559005;0.25862068965517243;0.09523809523809523;0.11333333333333334;0.28125;0.3684210526315789;0.08163265306122448;0.3157894736842105;0.34285714285714286;0.23684210526315788;0.2391304347826087;0.08333333333333333;0.25;0.29268292682926833;0.2006269592476489;0.24107142857142855;0.38;0.5789473684210527;0.125;0.25;0.19651741293532338
0.12820512820512822;1.0;0.0;0.30973451327433627;0.46408839779005523;0.16666666666666669;0.0;0.0;0.0;0.3416149068322981;0.23706896551724138;0.2222222222222222;0.37333333333333335;0.15625;0.05263157894736842;0.18367346938775508;0.10526315789473684;0.1904761904761905;0.34868421052631576;0.4782608695652174;0.1111111111111111;0.3;0.15447154471544716;0.3510971786833855;0.2232142857142857;0.08;0.07894736842105263;0.0;0.1111111111111111;0.31094527363184077
0.11965811965811968;1.0;0.0;0.20353982300884954;0.281767955801105;0.015151515151515152;0.0;0.0;0.0;0.27329192546583847;0.09482758620689655;0.20634920634920634;0.22666666666666668;0.0625;0.15789473684210525;0.16326530612244897;0.03508771929824561;0.10476190476190478;0.23026315789473684;0.18478260869565216;0.0;0.1;0.0813008130081301;0.21630094043887146;0.1607142857142857;0.0;0.10526315789473684;0.0625;0.0;0.2064676616915423
0.11538461538461539;0.0;0.0;0.5575221238938053;0.4143646408839779;0.6818181818181819;0.40625;0.14285714285714285;0.12121212121212122;0.3602484472049689;0.4870689655172414;0.2698412698412698;0.3666666666666667;0.40625;0.5614035087719298;0.1020408163265306;0.2631578947368421;0.37142857142857144;0.4473684210526315;0.41304347826086957;0.19444444444444442;0.3333333333333333;0.7560975609756099;0.34796238244514105;0.5803571428571428;0.6;0.6578947368421052;0.125;0.37037037037037035;0.40298507462686567
0.25641025641025644;0.0;0.0;0.9026548672566371;0.6850828729281768;0.7272727272727273;0.6875;0.42857142857142855;0.30303030303030304;0.6770186335403726;0.7025862068965517;0.25396825396825395;0.5733333333333334;0.625;0.6842105263157894;0.2857142857142857;0.6666666666666666;0.761904761904762;0.7105263157894737;0.6847826086956521;0.2777777777777778;0.5;1.0;0.5736677115987461;0.9285714285714285;0.74;1.0;0.375;0.5648148148148148;0.6442786069651741
0.0854700854700855;0.0;1.0;0.11504424778761062;0.19337016574585636;0.09090909090909091;0.03125;0.0;0.0;0.13043478260869565;0.10344827586206896;0.047619047619047616;0.08666666666666667;0.15625;0.19298245614035087;0.08163265306122448;0.05263157894736842;0.21904761904761907;0.13815789473684212;0.14130434782608695;0.0;0.05;0.11382113821138212;0.13166144200626959;0.13392857142857142;0.06;0.10526315789473684;0.0;0.06481481481481481;0.12189054726368159
0.1324786324786325;1.0;0.0;0.19469026548672566;0.27071823204419887;0.10606060606060606;0.03125;0.0;0.0;0.19254658385093165;0.1336206896551724;0.1746031746031746;0.19333333333333336;0.09375;0.14035087719298245;0.1020408163265306;0.08771929824561403;0.10476190476190478;0.1513157894736842;0.16304347826086957;0.08333333333333333;0.15;0.024390243902439025;0.21316614420062696;0.10714285714285714;0.02;0.15789473684210525;0.0625;0.018518518518518517;0.18656716417910446
0.16239316239316243;1.0;0.0;0.35398230088495575;0.16574585635359118;0.15151515151515152;0.125;0.07142857142857142;0.030303030303030304;0.10559006211180123;0.2801724137931034;0.031746031746031744;0.08666666666666667;0.125;0.05263157894736842;0.1020408163265306;0.3333333333333333;0.2857142857142857;0.23684210526315788;0.05434782608695652;0.3333333333333333;0.16666666666666666;0.04065040650406505;0.21003134796238246;0.10714285714285714;0.12;0.05263157894736842;0.0625;0.3055555555555555;0.11940298507462688
0.0854700854700855;0.0;0.0;0.34513274336283184;0.26519337016574585;0.2272727272727273;0.125;0.0;0.0;0.32298136645962733;0.25;0.23809523809523808;0.2733333333333334;0.0625;0.22807017543859648;0.5306122448979591;0.21052631578947367;0.2380952380952381;0.256578947368421;0.20652173913043478;0.1111111111111111;0.25;0.11382113821138212;0.2946708463949843;0.24107142857142855;0.16;0.15789473684210525;0.125;0.23148148148148145;0.24875621890547261
0.0854700854700855;1.0;0.0;0.11504424778761062;0.2099447513812155;0.030303030303030304;0.03125;0.0;0.0;0.08074534161490683;0.125;0.07936507936507936;0.11333333333333334;0.03125;0.03508771929824561;0.3061224489795918;0.10526315789473684;0.0761904761904762;0.11184210526315788;0.11956521739130435;0.08333333333333333;0.05;0.032520325203252036;0.14106583072100315;0.0625;0.08;0.05263157894736842;0.0;0.08333333333333333;0.10696517412935323
0.11965811965811968;1.0;1.0;0.1327433628318584;0.14917127071823205;0.12121212121212122;0.0625;0.21428571428571427;0.24242424242424243;0.043478260869565216;0.21982758620689655;0.015873015873015872;0.02666666666666667;0.1875;0.12280701754385964;0.0;0.17543859649122806;0.12380952380952384;0.11842105263157895;0.043478260869565216;0.19444444444444442;0.08333333333333333;0.0894308943089431;0.10344827586206896;0.14285714285714285;0.22;0.18421052631578946;0.25;0.15740740740740738;0.09701492537313433
0.17094017094017097;1.0;0.0;0.10619469026548672;0.13812154696132595;0.21212121212121213;0.09375;0.0;0.0;0.09316770186335403;0.27155172413793105;0.015873015873015872;0.08;0.0625;0.22807017543859648;0.14285714285714285;0.21052631578947367;0.2380952380952381;0.29605263157894735;0.10869565217391304;0.16666666666666666;0.15;0.04065040650406505;0.1724137931034483;0.3214285714285714;0.06;0.15789473684210525;0.0;0.19444444444444442;0.17164179104477612
0.12393162393162396;1.0;0.0;0.1415929203539823;0.18232044198895025;0.07575757575757576;0.0625;0.0;0.0;0.13043478260869565;0.2801724137931034;0.047619047619047616;0.05333333333333334;0.0625;0.07017543859649122;0.1020408163265306;0.17543859649122806;0.13333333333333336;0.21052631578947367;0.10869565217391304;0.1388888888888889;0.11666666666666667;0.04065040650406505;0.18495297805642633;0.21428571428571427;0.02;0.07894736842105263;0.0;0.027777777777777776;0.19154228855721392
0.08119658119658121;0.0;0.0;0.08849557522123894;0.23204419889502764;0.06060606060606061;0.0;0.0;0.0;0.12422360248447203;0.16379310344827586;0.06349206349206349;0.13333333333333333;0.03125;0.10526315789473684;0.061224489795918366;0.12280701754385964;0.14285714285714288;0.13815789473684212;0.11956521739130435;0.0;0.06666666666666667;0.04878048780487805;0.15987460815047022;0.1875;0.08;0.07894736842105263;0.0;0.07407407407407407;0.15920398009950248
0.21367521367521372;1.0;1.0;0.11504424778761062;0.09944751381215469;0.36363636363636365;0.40625;0.2857142857142857;0.24242424242424243;0.06211180124223602;0.36637931034482757;0.015873015873015872;0.13333333333333333;0.25;0.3684210526315789;0.04081632653061224;0.3508771929824561;0.3238095238095238;0.23684210526315788;0.15217391304347827;0.25;0.21666666666666667;0.11382113821138212;0.10971786833855798;0.5;0.46;0.2894736842105263;0.125;0.38888888888888884;0.1691542288557214
0.07264957264957267;0.0;0.0;0.09734513274336283;0.12154696132596686;0.07575757575757576;0.03125;0.07142857142857142;0.0;0.05590062111801242;0.15517241379310345;0.0;0.08;0.03125;0.05263157894736842;0.14285714285714285;0.017543859649122806;0.0761904761904762;0.17763157894736842;0.05434782608695652;0.08333333333333333;0.06666666666666667;0.032520325203252036;0.10344827586206896;0.15178571428571427;0.04;0.0;0.0;0.027777777777777776;0.11194029850746269
0.06837606837606838;1.0;0.0;0.05309734513274336;0.049723756906077346;0.06060606060606061;0.03125;0.0;0.06060606060606061;0.018633540372670808;0.1336206896551724;0.015873015873015872;0.03333333333333333;0.0;0.07017543859649122;0.02040816326530612;0.05263157894736842;0.06666666666666668;0.09210526315789475;0.06521739130434782;0.2222222222222222;0.16666666666666666;0.016260162601626018;0.04702194357366771;0.17857142857142855;0.02;0.10526315789473684;0.0625;0.05555555555555555;0.06467661691542288
0.11538461538461539;1.0;0.0;0.23008849557522124;0.3259668508287293;0.16666666666666669;0.25;0.07142857142857142;0.0;0.23602484472049687;0.3275862068965517;0.1111111111111111;0.21333333333333335;0.0625;0.12280701754385964;0.14285714285714285;0.14035087719298245;0.20000000000000004;0.29605263157894735;0.19565217391304346;0.08333333333333333;0.18333333333333332;0.13008130081300814;0.26018808777429464;0.2857142857142857;0.08;0.05263157894736842;0.0625;0.21296296296296297;0.2288557213930348
0.15384615384615388;1.0;0.0;0.4690265486725664;0.3425414364640884;0.12121212121212122;0.28125;0.21428571428571427;0.0;0.23602484472049687;0.30603448275862066;0.07936507936507936;0.18666666666666668;0.1875;0.19298245614035087;0.3877551020408163;0.14035087719298245;0.20952380952380956;0.3157894736842105;0.21739130434782608;0.1111111111111111;0.26666666666666666;0.06504065040650407;0.3166144200626959;0.2232142857142857;0.1;0.10526315789473684;0.125;0.2685185185185185;0.24378109452736318
0.07264957264957267;1.0;0.0;0.2920353982300885;0.3259668508287293;0.07575757575757576;0.0;0.0;0.0;0.21118012422360247;0.28448275862068967;0.12698412698412698;0.18666666666666668;0.125;0.07017543859649122;0.16326530612244897;0.12280701754385964;0.1523809523809524;0.29605263157894735;0.25;0.16666666666666666;0.05;0.016260162601626018;0.2476489028213166;0.2232142857142857;0.02;0.10526315789473684;0.0;0.09259259259259259;0.2263681592039801
0.23931623931623933;0.0;1.0;0.23008849557522124;0.10497237569060773;0.4696969696969697;0.375;0.21428571428571427;0.24242424242424243;0.17391304347826086;0.3577586206896552;0.047619047619047616;0.11333333333333334;0.09375;0.38596491228070173;0.12244897959183673;0.2807017543859649;0.2571428571428572;0.17763157894736842;0.10869565217391304;0.3055555555555555;0.43333333333333335;0.2601626016260163;0.13479623824451412;0.39285714285714285;0.48;0.3421052631578947;0.25;0.5092592592592592;0.12935323383084577
0.12820512820512822;0.0;0.0;0.4070796460176991;0.6077348066298343;0.16666666666666669;0.0625;0.0;0.0;0.44720496894409933;0.3103448275862069;0.30158730158730157;0.4266666666666667;0.09375;0.14035087719298245;0.9591836734693877;0.2631578947368421;0.3238095238095238;0.37499999999999994;0.4782608695652174;0.1111111111111111;0.16666666666666666;0.0894308943089431;0.46081504702194354;0.3125;0.12;0.15789473684210525;0.1875;0.35185185185185186;0.36318407960199006
0.2777777777777778;1.0;1.0;0.061946902654867256;0.06077348066298342;0.16666666666666669;0.28125;0.2857142857142857;0.09090909090909091;0.08695652173913043;0.15517241379310345;0.015873015873015872;0.02666666666666667;0.0625;0.12280701754385964;0.18367346938775508;0.15789473684210525;0.1142857142857143;0.125;0.06521739130434782;0.1111111111111111;0.21666666666666667;0.0813008130081301;0.08463949843260188;0.19642857142857142;0.1;0.18421052631578946;0.0625;0.24074074074074073;0.05970149253731344
0.004273504273504279;0.0;0.0;0.08849557522123894;0.09944751381215469;0.09090909090909091;0.0625;0.14285714285714285;0.0;0.018633540372670808;0.125;0.015873015873015872;0.006666666666666667;0.09375;0.14035087719298245;0.061224489795918366;0.07017543859649122;0.0761904761904762;0.07894736842105263;0.09782608695652173;0.027777777777777776;0.15;0.07317073170731708;0.06896551724137931;0.10714285714285714;0.08;0.02631578947368421;0.125;0.16666666666666666;0.03980099502487562
0.08974358974358976;1.0;0.0;0.584070796460177;0.6077348066298343;0.07575757575757576;0.09375;0.0;0.0;0.2670807453416149;0.3922413793103448;0.14285714285714285;0.16;0.1875;0.21052631578947367;0.26530612244897955;0.10526315789473684;0.13333333333333336;0.41447368421052627;0.358695652173913;0.2222222222222222;0.21666666666666667;0.10569105691056911;0.40438871473354226;0.15178571428571427;0.06;0.0;0.0;0.15740740740740738;0.31840796019900497
0.19658119658119663;1.0;1.0;0.1504424778761062;0.1270718232044199;0.30303030303030304;0.25;0.07142857142857142;0.12121212121212122;0.13664596273291924;0.2629310344827586;0.06349206349206349;0.1;0.15625;0.2807017543859649;0.1020408163265306;0.19298245614035087;0.13333333333333336;0.17105263157894737;0.15217391304347827;0.2222222222222222;0.2;0.06504065040650407;0.14733542319749218;0.3125;0.2;0.15789473684210525;0.0;0.21296296296296297;0.1616915422885572
0.17094017094017097;1.0;1.0;0.017699115044247787;0.04419889502762431;0.12121212121212122;0.0;0.0;0.0;0.018633540372670808;0.05603448275862069;0.031746031746031744;0.03333333333333333;0.03125;0.10526315789473684;0.02040816326530612;0.07017543859649122;0.08571428571428572;0.07236842105263158;0.03260869565217391;0.027777777777777776;0.05;0.016260162601626018;0.04702194357366771;0.05357142857142857;0.08;0.0;0.0;0.046296296296296294;0.03980099502487562
0.12820512820512822;0.0;0.0;0.2831858407079646;0.3701657458563536;0.18181818181818182;0.09375;0.0;0.0;0.18012422360248445;0.3146551724137931;0.15873015873015872;0.19333333333333336;0.3125;0.2807017543859649;0.4081632653061224;0.21052631578947367;0.2571428571428572;0.28289473684210525;0.21739130434782608;0.19444444444444442;0.26666666666666666;0.0894308943089431;0.2852664576802508;0.33928571428571425;0.08;0.05263157894736842;0.0;0.21296296296296297;0.263681592039801
0.1495726495726496;0.0;0.0;0.3274336283185841;0.3425414364640884;0.6818181818181819;0.71875;1.0;0.696969696969697;0.3354037267080745;0.7801724137931034;0.12698412698412698;0.22666666666666668;0.625;1.0;0.2857142857142857;0.6842105263157894;0.7333333333333334;0.5263157894736842;0.31521739130434784;0.5833333333333333;0.5666666666666667;0.4634146341463415;0.38244514106583066;0.8571428571428571;0.8;0.7368421052631579;1.0;0.9259259259259258;0.38308457711442784
0.14102564102564105;0.0;0.0;0.30973451327433627;0.580110497237569;0.15151515151515152;0.125;0.07142857142857142;0.0;0.32298136645962733;0.4396551724137931;0.14285714285714285;0.24666666666666667;0.21875;0.14035087719298245;0.6326530612244897;0.22807017543859648;0.20952380952380956;0.3157894736842105;0.43478260869565216;0.38888888888888884;0.18333333333333332;0.06504065040650407;0.4231974921630094;0.23214285714285712;0.12;0.05263157894736842;0.0;0.35185185185185186;0.31094527363184077
0.29914529914529914;1.0;1.0;0.34513274336283184;0.32044198895027626;0.4696969696969697;0.375;0.7142857142857142;0.30303030303030304;0.21118012422360247;0.5775862068965517;0.031746031746031744;0.1;0.28125;0.3157894736842105;0.14285714285714285;0.5263157894736842;0.4857142857142857;0.4013157894736842;0.21739130434782608;0.5;0.4666666666666667;0.23577235772357727;0.2915360501567398;0.6339285714285714;0.32;0.3684210526315789;0.4375;0.4629629629629629;0.31343283582089554
0.10256410256410259;1.0;1.0;0.07079646017699115;0.1270718232044199;0.13636363636363635;0.03125;0.0;0.0;0.10559006211180123;0.15517241379310345;0.0;0.03333333333333333;0.1875;0.14035087719298245;0.061224489795918366;0.12280701754385964;0.10476190476190478;0.09868421052631579;0.10869565217391304;0.08333333333333333;0.06666666666666667;0.0894308943089431;0.10658307210031347;0.13392857142857142;0.04;0.02631578947368421;0.0;0.18518518518518517;0.06716417910447761
0.15384615384615388;0.0;0.0;0.1504424778761062;0.3756906077348066;0.045454545454545456;0.03125;0.0;0.0;0.13664596273291924;0.3017241379310345;0.047619047619047616;0.14;0.09375;0.14035087719298245;0.14285714285714285;0.10526315789473684;0.09523809523809526;0.3157894736842105;0.19565217391304346;0.1388888888888889;0.08333333333333333;0.04878048780487805;0.26332288401253917;0.20535714285714285;0.08;0.02631578947368421;0.0625;0.09259259259259259;0.24129353233830847
0.1837606837606838;0.0;1.0;0.1327433628318584;0.14917127071823205;0.19696969696969696;0.34375;0.21428571428571427;0.09090909090909091;0.12422360248447203;0.3232758620689655;0.015873015873015872;0.07333333333333333;0.25;0.21052631578947367;0.061224489795918366;0.12280701754385964;0.1619047619047619;0.24999999999999997;0.14130434782608695;0.19444444444444442;0.18333333333333332;0.0813008130081301;0.13479623824451412;0.2857142857142857;0.42;0.13157894736842105;0.0;0.2685185185185185;0.15671641791044777
0.33760683760683763;1.0;1.0;0.017699115044247787;0.03867403314917127;0.015151515151515152;0.0;0.0;0.0;0.006211180124223602;0.01293103448275862;0.047619047619047616;0.03333333333333333;0.0625;0.0;0.061224489795918366;0.017543859649122806;0.01904761904761905;0.013157894736842105;0.03260869565217391;0.0;0.0;0.008130081300813009;0.028213166144200625;0.0;0.02;0.0;0.0;0.018518518518518517;0.009950248756218905
0.17094017094017097;1.0;0.0;0.20353982300884954;0.23204419889502764;0.15151515151515152;0.09375;0.14285714285714285;0.0;0.07453416149068323;0.21551724137931033;0.015873015873015872;0.060000000000000005;0.15625;0.22807017543859648;0.08163265306122448;0.14035087719298245;0.20000000000000004;0.125;0.13043478260869565;0.2222222222222222;0.11666666666666667;0.0975609756097561;0.18495297805642633;0.21428571428571427;0.1;0.05263157894736842;0.0625;0.06481481481481481;0.19154228855721392
0.05982905982905983;1.0;0.0;0.11504424778761062;0.1602209944751381;0.09090909090909091;0.0625;0.0;0.0;0.12422360248447203;0.15086206896551724;0.0;0.03333333333333333;0.03125;0.03508771929824561;0.2040816326530612;0.03508771929824561;0.0761904761904762;0.1644736842105263;0.14130434782608695;0.08333333333333333;0.05;0.008130081300813009;0.12852664576802508;0.14285714285714285;0.04;0.05263157894736842;0.0625;0.05555555555555555;0.12189054726368159
0.08974358974358976;1.0;1.0;0.09734513274336283;0.14364640883977903;0.0;0.0;0.0;0.0;0.05590062111801242;0.10775862068965517;0.0;0.03333333333333333;0.0;0.08771929824561403;0.061224489795918366;0.10526315789473684;0.06666666666666668;0.05263157894736842;0.07608695652173914;0.027777777777777776;0.08333333333333333;0.05691056910569106;0.09404388714733541;0.008928571428571428;0.02;0.0;0.0;0.05555555555555555;0.05472636815920398
0.16666666666666669;1.0;1.0;0.23008849557522124;0.18232044198895025;0.2727272727272727;0.1875;0.2857142857142857;0.06060606060606061;0.14285714285714285;0.28448275862068967;0.06349206349206349;0.08;0.09375;0.21052631578947367;0.16326530612244897;0.19298245614035087;0.13333333333333336;0.13157894736842105;0.16304347826086957;0.2777777777777778;0.2;0.1869918699186992;0.15987460815047022;0.24107142857142855;0.26;0.15789473684210525;0.125;0.2685185185185185;0.14427860696517414
0.21367521367521372;1.0;0.0;0.20353982300884954;0.24861878453038677;0.06060606060606061;0.0;0.0;0.0;0.21739130434782608;0.1896551724137931;0.23809523809523808;0.18666666666666668;0.0625;0.2807017543859649;0.4897959183673469;0.08771929824561403;0.18095238095238098;0.1644736842105263;0.25;0.1111111111111111;0.18333333333333332;0.032520325203252036;0.26332288401253917;0.15178571428571427;0.04;0.07894736842105263;0.0625;0.17592592592592593;0.19900497512437812
0.14102564102564105;1.0;1.0;0.061946902654867256;0.12154696132596686;0.12121212121212122;0.0625;0.0;0.030303030303030304;0.08695652173913043;0.17672413793103448;0.06349206349206349;0.07333333333333333;0.0625;0.07017543859649122;0.14285714285714285;0.10526315789473684;0.10476190476190478;0.09210526315789475;0.08695652173913043;0.08333333333333333;0.08333333333333333;0.024390243902439025;0.12225705329153604;0.11607142857142856;0.06;0.15789473684210525;0.0;0.1388888888888889;0.08955223880597014
0.11965811965811968;1.0;1.0;0.008849557522123894;0.011049723756906077;0.030303030303030304;0.125;0.07142857142857142;0.0;0.03105590062111801;0.07758620689655173;0.031746031746031744;0.02666666666666667;0.09375;0.14035087719298245;0.04081632653061224;0.017543859649122806;0.04761904761904762;0.05921052631578947;0.05434782608695652;0.0;0.06666666666666667;0.06504065040650407;0.034482758620689655;0.05357142857142857;0.1;0.07894736842105263;0.125;0.07407407407407407;0.02487562189054726
0.047008547008547015;0.0;0.0;0.2654867256637168;0.23204419889502764;0.19696969696969696;0.15625;0.2857142857142857;0.24242424242424243;0.17391304347826086;0.3189655172413793;0.047619047619047616;0.10666666666666667;0.21875;0.2982456140350877;0.04081632653061224;0.24561403508771928;0.26666666666666666;0.17763157894736842;0.25;0.19444444444444442;0.18333333333333332;0.29268292682926833;0.18808777429467086;0.30357142857142855;0.2;0.42105263157894735;0.25;0.3055555555555555;0.16666666666666666
0.0982905982905983;0.0;1.0;0.3185840707964602;0.2099447513812155;0.10606060606060606;0.0;0.0;0.06060606060606061;0.13664596273291924;0.1896551724137931;0.047619047619047616;0.060000000000000005;0.28125;0.14035087719298245;0.061224489795918366;0.07017543859649122;0.0761904761904762;0.14473684210526316;0.16304347826086957;0.08333333333333333;0.13333333333333333;0.06504065040650407;0.16300940438871475;0.09821428571428571;0.14;0.07894736842105263;0.125;0.12037037037037036;0.1318407960199005
0.15384615384615388;0.0;0.0;0.07079646017699115;0.11602209944751381;0.09090909090909091;0.09375;0.0;0.0;0.03105590062111801;0.15517241379310345;0.015873015873015872;0.06666666666666667;0.03125;0.05263157894736842;0.02040816326530612;0.17543859649122806;0.12380952380952384;0.07236842105263158;0.11956521739130435;0.08333333333333333;0.06666666666666667;0.032520325203252036;0.0909090909090909;0.14285714285714285;0.12;0.02631578947368421;0.0;0.09259259259259259;0.09203980099502487
0.17521367521367523;1.0;0.0;0.1415929203539823;0.2099447513812155;0.06060606060606061;0.09375;0.07142857142857142;0.030303030303030304;0.09316770186335403;0.19827586206896552;0.031746031746031744;0.09333333333333334;0.0625;0.017543859649122806;0.02040816326530612;0.08771929824561403;0.14285714285714288;0.18421052631578946;0.17391304347826086;0.0;0.08333333333333333;0.07317073170731708;0.16927899686520376;0.14285714285714285;0.1;0.05263157894736842;0.0;0.1111111111111111;0.14676616915422885
0.21794871794871798;1.0;0.0;0.30973451327433627;0.3867403314917127;0.33333333333333337;0.15625;0.0;0.030303030303030304;0.39751552795031053;0.375;0.1746031746031746;0.37333333333333335;0.0625;0.2807017543859649;0.2857142857142857;0.19298245614035087;0.26666666666666666;0.3355263157894736;0.40217391304347827;0.08333333333333333;0.31666666666666665;0.1626016260162602;0.35423197492163006;0.5267857142857143;0.16;0.15789473684210525;0.0625;0.16666666666666666;0.39303482587064675
0.05128205128205129;0.0;0.0;0.23008849557522124;0.17679558011049723;0.045454545454545456;0.15625;0.0;0.030303030303030304;0.21118012422360247;0.15948275862068964;0.19047619047619047;0.2;0.03125;0.07017543859649122;0.12244897959183673;0.12280701754385964;0.12380952380952384;0.17763157894736842;0.16304347826086957;0.08333333333333333;0.06666666666666667;0.04065040650406505;0.1724137931034483;0.1607142857142857;0.08;0.05263157894736842;0.0625;0.09259259259259259;0.15671641791044777
0.08974358974358976;1.0;1.0;0.02654867256637168;0.03867403314917127;0.045454545454545456;0.0;0.14285714285714285;0.0;0.018633540372670808;0.07327586206896551;0.0;0.013333333333333334;0.0625;0.05263157894736842;0.0;0.03508771929824561;0.009523809523809525;0.039473684210526314;0.043478260869565216;0.027777777777777776;0.03333333333333333;0.016260162601626018;0.03134796238244514;0.0625;0.04;0.0;0.0;0.037037037037037035;0.02736318407960199
0.22649572649572655;1.0;1.0;0.10619469026548672;0.08287292817679558;0.09090909090909091;0.15625;0.07142857142857142;0.0;0.11801242236024843;0.14224137931034483;0.031746031746031744;0.05333333333333334;0.03125;0.15789473684210525;0.04081632653061224;0.05263157894736842;0.1142857142857143;0.125;0.15217391304347827;0.027777777777777776;0.08333333333333333;0.07317073170731708;0.09717868338557993;0.14285714285714285;0.08;0.10526315789473684;0.0;0.1111111111111111;0.08706467661691542
0.18803418803418806;1.0;0.0;0.061946902654867256;0.09392265193370165;0.06060606060606061;0.0;0.0;0.030303030303030304;0.08695652173913043;0.10344827586206896;0.047619047619047616;0.060000000000000005;0.0;0.0;0.02040816326530612;0.03508771929824561;0.0380952380952381;0.09210526315789475;0.11956521739130435;0.027777777777777776;0.05;0.008130081300813009;0.09717868338557993;0.05357142857142857;0.04;0.07894736842105263;0.0;0.037037037037037035;0.07711442786069651
0.09401709401709404;0.0;0.0;0.1592920353982301;0.13812154696132595;0.045454545454545456;0.1875;0.0;0.0;0.19875776397515527;0.08620689655172414;0.06349206349206349;0.18666666666666668;0.0;0.05263157894736842;0.14285714285714285;0.03508771929824561;0.09523809523809526;0.17105263157894737;0.13043478260869565;0.05555555555555555;0.05;0.0894308943089431;0.12539184952978058;0.14285714285714285;0.1;0.10526315789473684;0.0;0.018518518518518517;0.13681592039800994
0.09401709401709404;0.0;1.0;0.25663716814159293;0.34806629834254144;0.015151515151515152;0.0;0.0;0.0;0.2857142857142857;0.08189655172413793;0.4126984126984127;0.32666666666666666;0.0;0.05263157894736842;0.4081632653061224;0.017543859649122806;0.057142857142857155;0.256578947368421;0.25;0.0;0.016666666666666666;0.13008130081300814;0.25391849529780564;0.05357142857142857;0.0;0.02631578947368421;0.0;0.009259259259259259;0.20398009950248755
0.06837606837606838;0.0;0.0;0.16814159292035397;0.2541436464088398;0.09090909090909091;0.0;0.0;0.0;0.2546583850931677;0.08189655172413793;0.30158730158730157;0.25333333333333335;0.03125;0.07017543859649122;0.18367346938775508;0.05263157894736842;0.1142857142857143;0.20394736842105263;0.358695652173913;0.0;0.016666666666666666;0.008130081300813009;0.21003134796238246;0.13392857142857142;0.04;0.05263157894736842;0.0;0.037037037037037035;0.1890547263681592
0.08974358974358976;0.0;0.0;0.1592920353982301;0.3149171270718232;0.0;0.0;0.0;0.0;0.20496894409937888;0.2801724137931034;0.047619047619047616;0.17333333333333334;0.09375;0.12280701754385964;0.26530612244897955;0.08771929824561403;0.1523809523809524;0.2631578947368421;0.2934782608695652;0.1388888888888889;0.15;0.0813008130081301;0.3072100313479624;0.19642857142857142;0.0;0.02631578947368421;0.0;0.24074074074074073;0.22388059701492538
0.07692307692307693;1.0;0.0;0.16814159292035397;0.2541436464088398;0.4090909090909091;0.34375;0.2857142857142857;0.09090909090909091;0.12422360248447203;0.5431034482758621;0.031746031746031744;0.13333333333333333;0.15625;0.2807017543859649;0.061224489795918366;0.3508771929824561;0.3238095238095238;0.4078947368421052;0.25;0.3611111111111111;0.3833333333333333;0.0975609756097561;0.2727272727272727;0.42857142857142855;0.4;0.21052631578947367;0.0625;0.4074074074074074;0.26616915422885573
0.10683760683760685;0.0;0.0;0.1415929203539823;0.17679558011049723;0.06060606060606061;0.03125;0.0;0.0;0.07453416149068323;0.20689655172413793;0.07936507936507936;0.12666666666666668;0.09375;0.15789473684210525;0.14285714285714285;0.19298245614035087;0.20000000000000004;0.21052631578947367;0.15217391304347827;0.1388888888888889;0.03333333333333333;0.04065040650406505;0.12852664576802508;0.3125;0.12;0.07894736842105263;0.0625;0.08333333333333333;0.17164179104477612
