IN_LOCAL_FUNC_SALAS_OUTRA_ESC;IN_LABORATORIO_CIENCIAS;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES;IN_BANHEIRO_PNE;IN_REFEITORIO;IN_AUDITORIO;NU_SALAS_EXISTENTES;IN_EQUIP_COPIADORA;NU_EQUIP_COPIADORA;NU_EQUIP_SOM;NU_EQUIP_FOTO;NU_FUNCIONARIOS;TP_ATIVIDADE_COMPLEMENTAR;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_NORMAL;IN_COMUM_EJA_FUND;IN_COMUM_EJA_MEDIO;TX_RESP_Q002_A;TX_RESP_Q002_F;TX_RESP_Q004_B;TX_RESP_Q004_C;TX_RESP_Q004_E;TX_RESP_Q004_F;TX_RESP_Q004_G;TX_RESP_Q004_H;TX_RESP_Q005_A;TX_RESP_Q008_A;TX_RESP_Q012_B;TX_RESP_Q012_C;TX_RESP_Q013_A;TX_RESP_Q013_B;TX_RESP_Q013_C;TX_RESP_Q014_A;TX_RESP_Q014_C;TX_RESP_Q015_A;TX_RESP_Q015_B;TX_RESP_Q016_A;TX_RESP_Q016_D;TX_RESP_Q016_F;TX_RESP_Q017_C;TX_RESP_Q017_E;TX_RESP_Q018_B;TX_RESP_Q019_A;TX_RESP_Q019_B;TX_RESP_Q019_E;TX_RESP_Q019_F;TX_RESP_Q019_G;TX_RESP_Q020_B;TX_RESP_Q023_A;TX_RESP_Q023_B;TX_RESP_Q023_D;TX_RESP_Q023_E;TX_RESP_Q023_F;TX_RESP_Q023_G;TX_RESP_Q024_B;TX_RESP_Q026_C;TX_RESP_Q027_B;TX_RESP_Q030_B;TX_RESP_Q035_C;TX_RESP_Q036_A;TX_RESP_Q036_C;TX_RESP_Q036_E;TX_RESP_Q037_A;TX_RESP_Q037_D;TX_RESP_Q038_A;TX_RESP_Q039_A;TX_RESP_Q039_C;TX_RESP_Q039_D;TX_RESP_Q040_B;TX_RESP_Q041_A;TX_RESP_Q041_B;TX_RESP_Q041_C;TX_RESP_Q042_B;TX_RESP_Q042_C;TX_RESP_Q043_A;TX_RESP_Q043_B;TX_RESP_Q050_B;TX_RESP_Q058_B;TX_RESP_Q060_A;TX_RESP_Q060_B;TX_RESP_Q060_D
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111109;0.0;0.0;0.030303030303030304;0.07692307692307693;0.07692307692307693;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.16814159292035397;0.39473684210526316;0.375;0.2541436464088398;0.4090909090909091;0.34375;0.2857142857142857;0.09090909090909091;0.4782608695652174;0.07142857142857142;0.12422360248447203;0.13043478260869565;0.5431034482758621;0.11522633744855967;0.031746031746031744;0.125;0.13333333333333333;0.16666666666666666;0.15625;0.2;0.30128205128205127;0.26136363636363635;0.09090909090909091;0.0;0.2807017543859649;0.375;0.6285714285714287;0.07657657657657657;0.061224489795918366;0.3508771929824561;0.3723404255319149;0.296875;0.411214953271028;0.19696969696969696;0.06451612903225806;0.06666666666666667;0.3238095238095238;0.3769230769230769;0.088;0.26666666666666666;0.75;0.2857142857142857;0.44897959183673464;0.25;0.3611111111111111;0.375886524822695;0.3833333333333333;0.0975609756097561;0.16589861751152074;0.43157894736842106;0.3333333333333333;0.08;0.2727272727272727;0.42857142857142855;0.4;0.21052631578947367;0.0625;0.4074074074074074;0.26616915422885573;0.36923076923076925;0.3852459016393443;0.5;0.30434782608695654;0.0547945205479452
0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.3888888888888889;0.0;0.0;0.09090909090909091;0.15384615384615385;0.10683760683760685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1415929203539823;0.07894736842105263;0.20833333333333331;0.17679558011049723;0.06060606060606061;0.03125;0.0;0.0;0.0;0.07142857142857142;0.07453416149068323;0.08695652173913043;0.20689655172413793;0.1234567901234568;0.07936507936507936;0.0;0.12666666666666668;0.0;0.09375;0.2;0.15384615384615385;0.13636363636363635;0.0;0.0;0.15789473684210525;0.07500000000000001;0.13333333333333336;0.14864864864864866;0.14285714285714285;0.19298245614035087;0.10638297872340426;0.0625;0.12149532710280372;0.045454545454545456;0.1774193548387097;0.1;0.20000000000000004;0.13846153846153847;0.032;0.06666666666666667;0.08333333333333333;0.23809523809523808;0.16326530612244897;0.15217391304347827;0.1388888888888889;0.24113475177304963;0.03333333333333333;0.04065040650406505;0.18433179723502305;0.031578947368421054;0.06666666666666667;0.0;0.12852664576802508;0.3125;0.12;0.07894736842105263;0.0625;0.08333333333333333;0.17164179104477612;0.12307692307692308;0.24590163934426232;0.05405405405405406;0.11304347826086956;0.1780821917808219
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111109;1.0;0.2;0.0;0.07692307692307693;0.12393162393162396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2831858407079646;0.13157894736842105;0.20833333333333331;0.281767955801105;0.4090909090909091;0.15625;0.21428571428571427;0.15151515151515152;0.30434782608695654;0.0;0.3416149068322981;0.3913043478260869;0.30603448275862066;0.28395061728395066;0.19047619047619047;0.0;0.26;0.0;0.125;0.0;0.42948717948717946;0.125;0.18181818181818182;0.0;0.2982456140350877;0.1;0.1619047619047619;0.2702702702702703;0.3877551020408163;0.2631578947368421;0.11702127659574468;0.046875;0.1588785046728972;0.15151515151515152;0.34408602150537637;0.3;0.2571428571428572;0.13076923076923078;0.112;0.13333333333333333;0.16666666666666666;0.14285714285714285;0.37755102040816324;0.18478260869565216;0.25;0.3900709219858156;0.11666666666666667;0.21951219512195125;0.3087557603686636;0.08421052631578947;0.06666666666666667;0.16;0.2225705329153605;0.5535714285714285;0.36;0.3421052631578947;0.25;0.16666666666666666;0.3208955223880597;0.18461538461538463;0.18852459016393444;0.21621621621621623;0.24782608695652172;0.0821917808219178
0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3055555555555555;1.0;0.2;0.09090909090909091;0.0;0.12393162393162396;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.061946902654867256;0.13157894736842105;0.041666666666666664;0.1270718232044199;0.18181818181818182;0.0625;0.0;0.0;0.13043478260869565;0.0;0.10559006211180123;0.08695652173913043;0.1896551724137931;0.09465020576131689;0.06349206349206349;0.041666666666666664;0.15333333333333335;0.0;0.0625;0.0;0.17307692307692307;0.1590909090909091;0.0;0.0;0.14035087719298245;0.0;0.10476190476190478;0.07207207207207207;0.14285714285714285;0.2631578947368421;0.13829787234042554;0.046875;0.1588785046728972;0.07575757575757576;0.06451612903225806;0.06666666666666667;0.18095238095238098;0.1076923076923077;0.048;0.06666666666666667;0.16666666666666666;0.047619047619047616;0.09183673469387754;0.14130434782608695;0.1111111111111111;0.21985815602836878;0.05;0.06504065040650407;0.12903225806451613;0.031578947368421054;0.06666666666666667;0.04;0.08463949843260188;0.3571428571428571;0.06;0.05263157894736842;0.1875;0.08333333333333333;0.1417910447761194;0.046153846153846156;0.06557377049180328;0.13513513513513514;0.14347826086956522;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055555555555555566;1.0;0.2;0.09090909090909091;0.23076923076923078;0.021367521367521368;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.008849557522123894;0.05263157894736842;0.0;0.016574585635359115;0.07575757575757576;0.0625;0.07142857142857142;0.030303030303030304;0.0;0.0;0.012422360248447204;0.13043478260869565;0.06034482758620689;0.03292181069958848;0.015873015873015872;0.0;0.02;0.0;0.0625;0.0;0.038461538461538464;0.06818181818181818;0.0;0.0;0.017543859649122806;0.07500000000000001;0.04761904761904762;0.018018018018018018;0.04081632653061224;0.03508771929824561;0.05319148936170213;0.0;0.07476635514018691;0.015151515151515152;0.005376344086021506;0.03333333333333333;0.0761904761904762;0.06153846153846154;0.024;0.0;0.0;0.047619047619047616;0.09183673469387754;0.021739130434782608;0.05555555555555555;0.02836879432624113;0.1;0.05691056910569106;0.059907834101382486;0.05263157894736842;0.0;0.0;0.0219435736677116;0.0625;0.16;0.05263157894736842;0.0;0.06481481481481481;0.02736318407960199;0.03076923076923077;0.01639344262295082;0.08108108108108109;0.0608695652173913;0.0
0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.2777777777777778;1.0;0.2;0.12121212121212122;0.07692307692307693;0.029914529914529912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02654867256637168;0.07894736842105263;0.4583333333333333;0.08287292817679558;0.045454545454545456;0.0;0.0;0.0;0.08695652173913043;0.0;0.08074534161490683;0.043478260869565216;0.14655172413793102;0.07407407407407408;0.047619047619047616;0.08333333333333333;0.08;0.0;0.03125;0.0;0.1282051282051282;0.17045454545454547;0.09090909090909091;0.0;0.017543859649122806;0.05;0.09523809523809525;0.036036036036036036;0.2857142857142857;0.05263157894736842;0.06382978723404255;0.109375;0.102803738317757;0.07575757575757576;0.021505376344086023;0.06666666666666667;0.1142857142857143;0.11538461538461539;0.016;0.06666666666666667;0.16666666666666666;0.14285714285714285;0.12244897959183673;0.09782608695652173;0.1388888888888889;0.18439716312056736;0.06666666666666667;0.016260162601626018;0.1382488479262673;0.11578947368421053;0.0;0.0;0.12225705329153604;0.10714285714285714;0.06;0.02631578947368421;0.0;0.1388888888888889;0.08706467661691542;0.015384615384615385;0.09836065573770492;0.35135135135135137;0.11739130434782609;0.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.06060606060606061;0.23076923076923078;0.13675213675213677;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.34513274336283184;0.2631578947368421;0.041666666666666664;0.2154696132596685;0.3787878787878788;0.5;0.5;0.15151515151515152;0.21739130434782608;0.3571428571428571;0.14906832298136646;0.0;0.43103448275862066;0.1522633744855967;0.07936507936507936;0.08333333333333333;0.09333333333333334;0.16666666666666666;0.53125;0.6000000000000001;0.23076923076923075;0.23863636363636365;0.36363636363636365;0.0;0.5614035087719298;0.4;0.44761904761904764;0.08558558558558559;0.04081632653061224;0.3684210526315789;0.3829787234042553;0.265625;0.38317757009345793;0.12121212121212122;0.07526881720430108;0.0;0.4380952380952381;0.4307692307692308;0.176;0.3333333333333333;0.16666666666666666;0.19047619047619047;0.36734693877551017;0.2391304347826087;0.2777777777777778;0.2482269503546099;0.3333333333333333;0.3008130081300813;0.2488479262672811;0.1368421052631579;0.4;0.12;0.17868338557993732;0.5;0.56;0.5263157894736842;0.125;0.41666666666666663;0.2288557213930348;0.2153846153846154;0.27868852459016397;0.0945945945945946;0.13478260869565217;0.7671232876712328
0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.47222222222222227;1.0;0.4;0.12121212121212122;0.15384615384615385;0.1324786324786325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6371681415929203;0.23684210526315788;0.4583333333333333;0.6132596685082873;0.2272727272727273;0.1875;0.07142857142857142;0.0;0.13043478260869565;0.07142857142857142;0.44720496894409933;0.34782608695652173;0.48275862068965514;0.42386831275720166;0.15873015873015872;0.041666666666666664;0.4466666666666667;0.0;0.375;0.4;0.5064102564102564;0.25;0.36363636363636365;0.0;0.2982456140350877;0.1;0.4285714285714286;0.2972972972972973;0.36734693877551017;0.38596491228070173;0.1702127659574468;0.15625;0.47663551401869153;0.48484848484848486;0.24731182795698928;0.26666666666666666;0.40952380952380957;0.36923076923076925;0.096;0.2;0.25;0.14285714285714285;0.25510204081632654;0.6086956521739131;0.16666666666666666;0.5957446808510638;0.16666666666666666;0.1788617886178862;0.41013824884792627;0.11578947368421053;0.06666666666666667;0.36;0.4796238244514106;0.5089285714285714;0.28;0.18421052631578946;0.0;0.2037037037037037;0.4925373134328358;0.1076923076923077;0.2377049180327869;0.8108108108108109;0.5956521739130435;0.0
0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.2777777777777778;0.0;0.0;0.09090909090909091;0.07692307692307693;0.1452991452991453;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.4690265486725664;0.2631578947368421;0.10416666666666666;0.27071823204419887;0.5151515151515151;0.875;0.7142857142857142;0.48484848484848486;0.3913043478260869;0.42857142857142855;0.3043478260869565;0.08695652173913043;0.603448275862069;0.2263374485596708;0.07936507936507936;0.041666666666666664;0.19333333333333336;0.16666666666666666;0.75;0.2;0.3782051282051282;0.20454545454545456;0.36363636363636365;0.0;0.6666666666666666;0.375;0.6666666666666667;0.16216216216216217;0.08163265306122448;0.24561403508771928;0.35106382978723405;0.34375;0.6074766355140186;0.18181818181818182;0.12365591397849464;0.13333333333333333;0.4;0.3153846153846154;0.296;0.4666666666666667;0.75;0.6190476190476191;0.6428571428571428;0.16304347826086957;0.5833333333333333;0.41843971631205673;0.55;0.4471544715447155;0.33640552995391704;0.23157894736842105;0.2;0.08;0.2727272727272727;0.6071428571428571;0.88;0.7105263157894737;0.6875;0.4907407407407407;0.35323383084577115;0.26153846153846155;0.36885245901639346;0.43243243243243246;0.4347826086956522;0.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.3333333333333333;1.0;0.2;0.06060606060606061;0.07692307692307693;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33628318584070793;0.15789473684210525;0.10416666666666666;0.2928176795580111;0.21212121212121213;0.125;0.0;0.0;0.0;0.07142857142857142;0.17391304347826086;0.08695652173913043;0.3103448275862069;0.14814814814814817;0.07936507936507936;0.041666666666666664;0.13333333333333333;0.0;0.21875;0.0;0.22435897435897434;0.07954545454545454;0.36363636363636365;0.0;0.15789473684210525;0.125;0.3047619047619048;0.10810810810810811;0.14285714285714285;0.15789473684210525;0.1702127659574468;0.203125;0.2803738317757009;0.24242424242424243;0.07526881720430108;0.1;0.14285714285714288;0.2153846153846154;0.07200000000000001;0.06666666666666667;0.08333333333333333;0.19047619047619047;0.2346938775510204;0.19565217391304346;0.1388888888888889;0.3120567375886525;0.13333333333333333;0.0813008130081301;0.20276497695852536;0.10526315789473684;0.06666666666666667;0.12;0.2225705329153605;0.26785714285714285;0.22;0.07894736842105263;0.0;0.12962962962962962;0.23383084577114427;0.09230769230769231;0.11475409836065574;0.3783783783783784;0.28695652173913044;0.0
0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.19444444444444448;0.0;0.0;0.0;0.0;0.15384615384615388;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.35398230088495575;0.13157894736842105;0.0625;0.2044198895027624;0.6060606060606061;0.28125;0.5;0.06060606060606061;0.13043478260869565;0.14285714285714285;0.2857142857142857;0.2608695652173913;0.4956896551724138;0.16049382716049385;0.06349206349206349;0.125;0.16666666666666669;0.16666666666666666;0.125;0.4;0.3141025641025641;0.38636363636363635;0.09090909090909091;0.0;0.24561403508771928;0.275;0.43809523809523815;0.09009009009009009;0.18367346938775508;0.2807017543859649;0.39361702127659576;0.296875;0.514018691588785;0.15151515151515152;0.06989247311827958;0.06666666666666667;0.21904761904761907;0.46923076923076923;0.16;0.4;0.3333333333333333;0.42857142857142855;0.5102040816326531;0.16304347826086957;0.38888888888888884;0.2978723404255319;0.45;0.17073170731707318;0.2073732718894009;0.4526315789473684;0.13333333333333333;0.04;0.22884012539184953;0.5714285714285714;0.4;0.3421052631578947;0.1875;0.24074074074074073;0.31592039800995025;0.5692307692307692;0.4098360655737705;0.31081081081081086;0.2956521739130435;0.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.4166666666666667;1.0;0.4;0.06060606060606061;0.0;0.16239316239316243;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1504424778761062;0.2631578947368421;0.08333333333333333;0.2154696132596685;0.21212121212121213;0.0625;0.14285714285714285;0.0;0.2608695652173913;0.3571428571428571;0.14285714285714285;0.34782608695652173;0.25;0.09876543209876544;0.09523809523809523;0.20833333333333331;0.11333333333333334;0.16666666666666666;0.15625;0.4;0.1987179487179487;0.17045454545454547;0.09090909090909091;0.0;0.21052631578947367;0.125;0.1523809523809524;0.0945945945945946;0.3061224489795918;0.14035087719298245;0.14893617021276595;0.09375;0.16822429906542055;0.15151515151515152;0.06451612903225806;0.16666666666666666;0.20000000000000004;0.14615384615384616;0.008;0.06666666666666667;0.25;0.2857142857142857;0.2346938775510204;0.18478260869565216;0.1388888888888889;0.15602836879432622;0.11666666666666667;0.032520325203252036;0.15207373271889402;0.06315789473684211;0.06666666666666667;0.04;0.15673981191222572;0.2857142857142857;0.1;0.10526315789473684;0.0;0.18518518518518517;0.15671641791044777;0.13846153846153847;0.09016393442622951;0.14864864864864866;0.2217391304347826;0.0136986301369863
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111109;1.0;0.4;0.2727272727272727;0.3076923076923077;0.11111111111111113;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.04424778761061947;0.15789473684210525;0.0;0.03867403314917127;0.12121212121212122;0.3125;0.21428571428571427;0.18181818181818182;0.17391304347826086;0.0;0.09937888198757763;0.0;0.1896551724137931;0.02880658436213992;0.015873015873015872;0.08333333333333333;0.03333333333333333;0.0;0.09375;0.0;0.05128205128205128;0.14772727272727273;0.0;0.0;0.2982456140350877;0.275;0.09523809523809525;0.02252252252252252;0.02040816326530612;0.22807017543859648;0.24468085106382978;0.125;0.11214953271028036;0.030303030303030304;0.005376344086021506;0.0;0.18095238095238098;0.2;0.07200000000000001;0.0;0.0;0.14285714285714285;0.22448979591836732;0.021739130434782608;0.19444444444444442;0.06382978723404255;0.13333333333333333;0.10569105691056911;0.059907834101382486;0.15789473684210525;0.13333333333333333;0.0;0.07210031347962383;0.16964285714285712;0.18;0.3157894736842105;0.25;0.2037037037037037;0.062189054726368154;0.12307692307692308;0.09016393442622951;0.28378378378378377;0.09565217391304348;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;1.0;0.2;0.06060606060606061;0.3076923076923077;0.04273504273504274;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.17699115044247787;0.10526315789473684;0.14583333333333331;0.07734806629834254;0.15151515151515152;0.125;0.21428571428571427;0.030303030303030304;0.0;0.07142857142857142;0.06832298136645962;0.043478260869565216;0.15517241379310345;0.04526748971193416;0.0;0.041666666666666664;0.02666666666666667;0.0;0.0;0.0;0.10256410256410256;0.10227272727272728;0.0;0.0;0.08771929824561403;0.05;0.12380952380952381;0.036036036036036036;0.061224489795918366;0.22807017543859648;0.1276595744680851;0.078125;0.11214953271028036;0.030303030303030304;0.016129032258064516;0.06666666666666667;0.1523809523809524;0.16153846153846155;0.016;0.06666666666666667;0.16666666666666666;0.19047619047619047;0.1530612244897959;0.06521739130434782;0.05555555555555555;0.0921985815602837;0.11666666666666667;0.04878048780487805;0.059907834101382486;0.07368421052631578;0.06666666666666667;0.04;0.07523510971786833;0.125;0.16;0.10526315789473684;0.0;0.05555555555555555;0.08955223880597014;0.07692307692307693;0.06557377049180328;0.16216216216216217;0.09565217391304348;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.25;1.0;0.4;0.12121212121212122;0.15384615384615385;0.2307692307692308;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.21238938053097345;0.05263157894736842;0.375;0.3591160220994475;0.07575757575757576;0.0;0.0;0.0;0.043478260869565216;0.14285714285714285;0.2608695652173913;0.30434782608695654;0.22413793103448276;0.26337448559670784;0.12698412698412698;0.0;0.22;0.16666666666666666;0.125;0.2;0.28205128205128205;0.17045454545454547;0.0;0.0;0.14035087719298245;0.05;0.1619047619047619;0.25675675675675674;0.02040816326530612;0.14035087719298245;0.05319148936170213;0.0625;0.1588785046728972;0.2727272727272727;0.20430107526881722;0.13333333333333333;0.1523809523809524;0.11538461538461539;0.10400000000000001;0.13333333333333333;0.25;0.14285714285714285;0.11224489795918366;0.2934782608695652;0.05555555555555555;0.2482269503546099;0.15;0.1626016260162602;0.21658986175115208;0.05263157894736842;0.06666666666666667;0.24;0.28840125391849525;0.27678571428571425;0.0;0.10526315789473684;0.0625;0.08333333333333333;0.2736318407960199;0.07692307692307693;0.03278688524590164;0.31081081081081086;0.31739130434782614;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.47222222222222227;1.0;0.6000000000000001;0.06060606060606061;0.07692307692307693;0.11965811965811968;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.23008849557522124;0.15789473684210525;0.29166666666666663;0.3314917127071823;0.19696969696969696;0.09375;0.0;0.0;0.13043478260869565;0.07142857142857142;0.2608695652173913;0.08695652173913043;0.33620689655172414;0.21810699588477367;0.06349206349206349;0.0;0.23333333333333334;0.0;0.21875;0.0;0.30128205128205127;0.23863636363636365;0.0;0.0;0.08771929824561403;0.05;0.1619047619047619;0.21621621621621623;0.1020408163265306;0.19298245614035087;0.0851063829787234;0.046875;0.23364485981308408;0.24242424242424243;0.22580645161290325;0.1;0.2571428571428572;0.13076923076923078;0.136;0.13333333333333333;0.41666666666666663;0.09523809523809523;0.22448979591836732;0.32608695652173914;0.2222222222222222;0.35460992907801414;0.2;0.0894308943089431;0.2073732718894009;0.09473684210526316;0.06666666666666667;0.04;0.27586206896551724;0.375;0.08;0.05263157894736842;0.0625;0.15740740740740738;0.2810945273631841;0.15384615384615385;0.1639344262295082;0.28378378378378377;0.33913043478260874;0.0
1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.4444444444444445;1.0;0.2;0.18181818181818182;0.07692307692307693;0.25213675213675213;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.39823008849557523;0.3157894736842105;0.5625;0.6574585635359116;0.8333333333333334;0.25;0.07142857142857142;0.18181818181818182;0.2608695652173913;0.14285714285714285;0.5652173913043478;0.2608695652173913;0.6853448275862069;0.5226337448559671;0.3333333333333333;0.041666666666666664;0.6266666666666667;0.3333333333333333;0.375;0.0;0.7435897435897436;0.42045454545454547;0.6363636363636364;0.0;0.7543859649122806;0.225;0.40952380952380957;0.536036036036036;0.36734693877551017;0.2982456140350877;0.22340425531914893;0.1875;0.42990654205607476;0.5303030303030303;0.5376344086021506;0.43333333333333335;0.5428571428571429;0.2923076923076923;0.592;0.2;0.3333333333333333;0.3333333333333333;0.6326530612244897;0.532608695652174;0.3055555555555555;0.6879432624113475;0.4;0.41463414634146345;0.4147465437788018;0.15789473684210525;0.06666666666666667;0.36;0.5705329153605015;0.8125;0.66;0.39473684210526316;0.375;0.4074074074074074;0.6417910447761194;0.3076923076923077;0.27049180327868855;1.0;0.6391304347826088;0.0136986301369863
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.11111111111111109;1.0;0.2;0.06060606060606061;0.07692307692307693;0.02564102564102564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07079646017699115;0.07894736842105263;0.041666666666666664;0.09944751381215469;0.045454545454545456;0.0;0.07142857142857142;0.06060606060606061;0.043478260869565216;0.07142857142857142;0.05590062111801242;0.043478260869565216;0.12068965517241378;0.02880658436213992;0.015873015873015872;0.0;0.03333333333333333;0.0;0.03125;0.0;0.05769230769230769;0.045454545454545456;0.0;0.0;0.08771929824561403;0.025;0.05714285714285715;0.04954954954954955;0.02040816326530612;0.07017543859649122;0.0425531914893617;0.0625;0.12149532710280372;0.045454545454545456;0.010752688172043012;0.03333333333333333;0.10476190476190478;0.08461538461538462;0.04;0.0;0.0;0.047619047619047616;0.1530612244897959;0.06521739130434782;0.027777777777777776;0.06382978723404255;0.06666666666666667;0.06504065040650407;0.03225806451612903;0.06315789473684211;0.0;0.0;0.06896551724137931;0.10714285714285714;0.02;0.0;0.0625;0.09259259259259259;0.05223880597014925;0.13846153846153847;0.13114754098360656;0.13513513513513514;0.09565217391304348;0.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.09090909090909091;0.3076923076923077;0.06837606837606838;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.12389380530973451;0.05263157894736842;0.22916666666666666;0.15469613259668508;0.045454545454545456;0.03125;0.07142857142857142;0.06060606060606061;0.043478260869565216;0.0;0.12422360248447203;0.043478260869565216;0.23275862068965517;0.0617283950617284;0.047619047619047616;0.041666666666666664;0.02;0.16666666666666666;0.09375;0.0;0.15384615384615385;0.11363636363636365;0.0;0.0;0.08771929824561403;0.1;0.2;0.06306306306306306;0.1020408163265306;0.12280701754385964;0.11702127659574468;0.125;0.24299065420560745;0.06060606060606061;0.043010752688172046;0.13333333333333333;0.1142857142857143;0.15384615384615385;0.008;0.06666666666666667;0.16666666666666666;0.2857142857142857;0.2857142857142857;0.07608695652173914;0.25;0.17730496453900707;0.11666666666666667;0.04065040650406505;0.06912442396313365;0.05263157894736842;0.13333333333333333;0.0;0.18495297805642633;0.08928571428571427;0.04;0.02631578947368421;0.0;0.05555555555555555;0.1517412935323383;0.2153846153846154;0.20491803278688525;0.13513513513513514;0.19130434782608696;0.0
0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.3888888888888889;1.0;0.4;0.12121212121212122;0.07692307692307693;0.13675213675213677;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07079646017699115;0.18421052631578946;0.08333333333333333;0.13259668508287292;0.16666666666666669;0.09375;0.21428571428571427;0.030303030303030304;0.08695652173913043;0.14285714285714285;0.09937888198757763;0.08695652173913043;0.22844827586206895;0.04938271604938272;0.047619047619047616;0.16666666666666666;0.09333333333333334;0.0;0.1875;0.0;0.1282051282051282;0.2272727272727273;0.18181818181818182;0.0;0.12280701754385964;0.17500000000000002;0.2380952380952381;0.02702702702702703;0.22448979591836732;0.14035087719298245;0.18085106382978722;0.109375;0.1588785046728972;0.07575757575757576;0.021505376344086023;0.16666666666666666;0.20952380952380956;0.16923076923076924;0.07200000000000001;0.06666666666666667;0.08333333333333333;0.3333333333333333;0.2040816326530612;0.11956521739130435;0.19444444444444442;0.10638297872340426;0.21666666666666667;0.0813008130081301;0.06912442396313365;0.11578947368421053;0.13333333333333333;0.0;0.1128526645768025;0.24107142857142855;0.08;0.13157894736842105;0.0625;0.23148148148148145;0.0945273631840796;0.2923076923076923;0.1639344262295082;0.44594594594594594;0.13478260869565217;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.055555555555555566;1.0;0.2;0.09090909090909091;0.15384615384615385;0.029914529914529912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02654867256637168;0.02631578947368421;0.0;0.011049723756906077;0.045454545454545456;0.0;0.0;0.0;0.08695652173913043;0.0;0.024844720496894408;0.0;0.06034482758620689;0.01646090534979424;0.015873015873015872;0.0;0.013333333333333334;0.0;0.09375;0.0;0.03205128205128205;0.011363636363636364;0.0;0.0;0.017543859649122806;0.0;0.0761904761904762;0.02252252252252252;0.0;0.03508771929824561;0.02127659574468085;0.046875;0.07476635514018691;0.030303030303030304;0.010752688172043012;0.0;0.01904761904761905;0.08461538461538462;0.008;0.06666666666666667;0.0;0.09523809523809523;0.07142857142857142;0.021739130434782608;0.0;0.014184397163120567;0.03333333333333333;0.032520325203252036;0.03686635944700461;0.042105263157894736;0.06666666666666667;0.0;0.006269592476489029;0.14285714285714285;0.0;0.05263157894736842;0.0625;0.07407407407407407;0.01492537313432836;0.015384615384615385;0.02459016393442623;0.02702702702702703;0.05652173913043478;0.0
